"intratherm_id","genus_species","genus","species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","logic_source_for_dispersal_distance2","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","Home.range.size_Km2","logic.source_for_Home.range.size","lifespan_days","lifespan_days_reference","Notes","is.nocturnal","is.nocturnal_source","seasonal","annual","interannual","total","proportion_seasonal","proportion_annual","proportion_interannual"
2064,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",34,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,38.26,"tmax",0.17,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2065,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Alanson & Noble 1964","Comte","Oreochromis mossambicus_-24.96_NA_29.3",36,-24.96,29.3,"","Oreochromis","mossambicus","Marble Hall Transvaal South Africa",4,38.22,"tmax",0.19,"SD",10,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","4","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,7.50741395685124,10.0231151844805,0.73178461265103,18.2623137539828,0.41108777660848,0.548841473183791,0.0400707502077297
2066,"Oreochromis mossambicus","Oreochromis","mossambicus","Chordata","Teleostei","Perciformes","Cichlidae",NA,"Stauffer 1986","Comte","Oreochromis mossambicus_27.89_NA_-81.41",25,27.89,-81.41,"","Oreochromis","mossambicus","Florida",10,37.7,"tmax",NA,"SD",170,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","10","days",NA,"171","AnAge","293","AnAge",NA,"1-10","MIGRATION: migrates within 2.5 km stream (Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.) LARVAE: mouthbrooder (NatureServe Explorer)",NA,"39","SL male/unsexed -fishbase","35","TL male/unsexed -fishbase","35","TL male/unsexed -fishbase","Y","","no dormancy reported","non-migratory","Ellender+ B. R.+ Weyl+ O. L. F.+ Shanyengange+ M. K.+ & Cowley+ P. D. (2008). Juvenile population dynamics of Oreochromis mossambicus in an intermittently open estuary at the limit of its natural distribution. African Zoology+ 43(2)+ 277â€“283.",NA,NA,NA,"Joanne/Nikki","unk",NA,"4015","11 years max (fishbase)",NA,NA,NA,2.73983403117513,5.69909643578464,0.745419811210804,9.18435027817058,0.298315498450357,0.620522547940086,0.0811619536095572
2897,"Thymallus arcticus","Thymallus","arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lohr et al. 1996","Comte","Thymallus arcticus_45.66_NA_-112.9",8.4,45.66,-112.9,"","Thymallus","arcticus","Madison County Montana US",7,23,"tmax",NA,"SD",50,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,"1095","3-4 years (NatureServe Explorer)","1095","3-4 years (NatureServe Explorer)","Y","1-10","MOVEMENT: high site fidelity to 5km of same river after performing migration (https://doi.org/10.1023/A:1007626507936) MIGRATION: adults known to travel 160km+ in a year (https://animaldiversity.org/accounts/Thymallus_arcticus/)",NA,"76","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","Y","","no dormancy reported","migratory","IUCN Red List","Apr-Sep","Apr-Sep","DISTANCE: 60 miles between habitats (https://www.fws.gov/fisheries/freshwater-fish-of-america/arctic_grayling.html) TIMING: migrate to spawn in early spring+ move to summer feeding areas and then return to overwintering habitat for 8-9 months (https://animaldiversity.org/accounts/Thymallus_arcticus/)  POPULATION SPECIFIC: ecotypes differ in migratory pattern and duration of lifecycle stages (IUCN Red List) LOGIC: 8-9 month overwinter + move to spawn in April means they likely return to winter habitat in August/September","Nikki","0.05-0.071","63-75m distance between most downstream and upstream point in a population depending on which habitat+ table 1 - (https://doi.org/10.1111/j.0022-1112.2004.00403.x) - used as diameter","6570","18 years max+ usually less than 6 but up to 10 (fishbase + NatureServe Explorer)",NA,NA,NA,16.0396284706504,13.8733673687981,1.3016630689931,31.2146589084416,0.513849230827656,0.444450391384743,0.0417003777876004
2898,"Thymallus arcticus","Thymallus","arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lohr et al. 1996","Comte","Thymallus arcticus_45.66_NA_-112.9",16,45.66,-112.9,"","Thymallus","arcticus","Madison County Montana US",7,23,"tmax",NA,"SD",50,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,"1095","3-4 years (NatureServe Explorer)","1095","3-4 years (NatureServe Explorer)","Y","1-10","MOVEMENT: high site fidelity to 5km of same river after performing migration (https://doi.org/10.1023/A:1007626507936) MIGRATION: adults known to travel 160km+ in a year (https://animaldiversity.org/accounts/Thymallus_arcticus/)",NA,"76","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","Y","","no dormancy reported","migratory","IUCN Red List","Apr-Sep","Apr-Sep","DISTANCE: 60 miles between habitats (https://www.fws.gov/fisheries/freshwater-fish-of-america/arctic_grayling.html) TIMING: migrate to spawn in early spring+ move to summer feeding areas and then return to overwintering habitat for 8-9 months (https://animaldiversity.org/accounts/Thymallus_arcticus/)  POPULATION SPECIFIC: ecotypes differ in migratory pattern and duration of lifecycle stages (IUCN Red List) LOGIC: 8-9 month overwinter + move to spawn in April means they likely return to winter habitat in August/September","Nikki","0.05-0.071","63-75m distance between most downstream and upstream point in a population depending on which habitat+ table 1 - (https://doi.org/10.1111/j.0022-1112.2004.00403.x) - used as diameter","6570","18 years max+ usually less than 6 but up to 10 (fishbase + NatureServe Explorer)",NA,NA,NA,16.0396284706504,13.8733673687981,1.3016630689931,31.2146589084416,0.513849230827656,0.444450391384743,0.0417003777876004
2899,"Thymallus arcticus","Thymallus","arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lohr et al. 1996","Comte","Thymallus arcticus_45.66_NA_-112.9",20,45.66,-112.9,"","Thymallus","arcticus","Madison County Montana US",7,25,"tmax",NA,"SD",50,"lethal","death",NA,NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,"1095","3-4 years (NatureServe Explorer)","1095","3-4 years (NatureServe Explorer)","Y","1-10","MOVEMENT: high site fidelity to 5km of same river after performing migration (https://doi.org/10.1023/A:1007626507936) MIGRATION: adults known to travel 160km+ in a year (https://animaldiversity.org/accounts/Thymallus_arcticus/)",NA,"76","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","Y","","no dormancy reported","migratory","IUCN Red List","Apr-Sep","Apr-Sep","DISTANCE: 60 miles between habitats (https://www.fws.gov/fisheries/freshwater-fish-of-america/arctic_grayling.html) TIMING: migrate to spawn in early spring+ move to summer feeding areas and then return to overwintering habitat for 8-9 months (https://animaldiversity.org/accounts/Thymallus_arcticus/)  POPULATION SPECIFIC: ecotypes differ in migratory pattern and duration of lifecycle stages (IUCN Red List) LOGIC: 8-9 month overwinter + move to spawn in April means they likely return to winter habitat in August/September","Nikki","0.05-0.071","63-75m distance between most downstream and upstream point in a population depending on which habitat+ table 1 - (https://doi.org/10.1111/j.0022-1112.2004.00403.x) - used as diameter","6570","18 years max+ usually less than 6 but up to 10 (fishbase + NatureServe Explorer)",NA,NA,NA,16.0396284706504,13.8733673687981,1.3016630689931,31.2146589084416,0.513849230827656,0.444450391384743,0.0417003777876004
2900,"Thymallus arcticus","Thymallus","arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lohr et al. 1996","Comte","Thymallus arcticus_45.66_NA_-112.9",8.4,45.66,-112.9,"","Thymallus","arcticus","Madison County Montana US",7,26.4,"tmax",0.8,"SD",20,"critical","LOE","0.4",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,"1095","3-4 years (NatureServe Explorer)","1095","3-4 years (NatureServe Explorer)","Y","1-10","MOVEMENT: high site fidelity to 5km of same river after performing migration (https://doi.org/10.1023/A:1007626507936) MIGRATION: adults known to travel 160km+ in a year (https://animaldiversity.org/accounts/Thymallus_arcticus/)",NA,"76","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","Y","","no dormancy reported","migratory","IUCN Red List","Apr-Sep","Apr-Sep","DISTANCE: 60 miles between habitats (https://www.fws.gov/fisheries/freshwater-fish-of-america/arctic_grayling.html) TIMING: migrate to spawn in early spring+ move to summer feeding areas and then return to overwintering habitat for 8-9 months (https://animaldiversity.org/accounts/Thymallus_arcticus/)  POPULATION SPECIFIC: ecotypes differ in migratory pattern and duration of lifecycle stages (IUCN Red List) LOGIC: 8-9 month overwinter + move to spawn in April means they likely return to winter habitat in August/September","Nikki","0.05-0.071","63-75m distance between most downstream and upstream point in a population depending on which habitat+ table 1 - (https://doi.org/10.1111/j.0022-1112.2004.00403.x) - used as diameter","6570","18 years max+ usually less than 6 but up to 10 (fishbase + NatureServe Explorer)",NA,NA,NA,16.0396284706504,13.8733673687981,1.3016630689931,31.2146589084416,0.513849230827656,0.444450391384743,0.0417003777876004
2901,"Thymallus arcticus","Thymallus","arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lohr et al. 1996","Comte","Thymallus arcticus_45.66_NA_-112.9",16,45.66,-112.9,"","Thymallus","arcticus","Madison County Montana US",7,28.5,"tmax",0.4,"SD",18,"critical","LOE","0.4",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,"1095","3-4 years (NatureServe Explorer)","1095","3-4 years (NatureServe Explorer)","Y","1-10","MOVEMENT: high site fidelity to 5km of same river after performing migration (https://doi.org/10.1023/A:1007626507936) MIGRATION: adults known to travel 160km+ in a year (https://animaldiversity.org/accounts/Thymallus_arcticus/)",NA,"76","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","Y","","no dormancy reported","migratory","IUCN Red List","Apr-Sep","Apr-Sep","DISTANCE: 60 miles between habitats (https://www.fws.gov/fisheries/freshwater-fish-of-america/arctic_grayling.html) TIMING: migrate to spawn in early spring+ move to summer feeding areas and then return to overwintering habitat for 8-9 months (https://animaldiversity.org/accounts/Thymallus_arcticus/)  POPULATION SPECIFIC: ecotypes differ in migratory pattern and duration of lifecycle stages (IUCN Red List) LOGIC: 8-9 month overwinter + move to spawn in April means they likely return to winter habitat in August/September","Nikki","0.05-0.071","63-75m distance between most downstream and upstream point in a population depending on which habitat+ table 1 - (https://doi.org/10.1111/j.0022-1112.2004.00403.x) - used as diameter","6570","18 years max+ usually less than 6 but up to 10 (fishbase + NatureServe Explorer)",NA,NA,NA,16.0396284706504,13.8733673687981,1.3016630689931,31.2146589084416,0.513849230827656,0.444450391384743,0.0417003777876004
2902,"Thymallus arcticus","Thymallus","arcticus","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Lohr et al. 1996","Comte","Thymallus arcticus_45.66_NA_-112.9",20,45.66,-112.9,"","Thymallus","arcticus","Madison County Montana US",7,29.3,"tmax",0.3,"SD",17,"critical","LOE","0.4",NA,NA,NA,NA,NA,"Juvenile",NA,NA,NA,"Freshwater","7","days",NA,"1095","3-4 years (NatureServe Explorer)","1095","3-4 years (NatureServe Explorer)","Y","1-10","MOVEMENT: high site fidelity to 5km of same river after performing migration (https://doi.org/10.1023/A:1007626507936) MIGRATION: adults known to travel 160km+ in a year (https://animaldiversity.org/accounts/Thymallus_arcticus/)",NA,"76","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","34.3","TL male/unsexed -fishbase","Y","","no dormancy reported","migratory","IUCN Red List","Apr-Sep","Apr-Sep","DISTANCE: 60 miles between habitats (https://www.fws.gov/fisheries/freshwater-fish-of-america/arctic_grayling.html) TIMING: migrate to spawn in early spring+ move to summer feeding areas and then return to overwintering habitat for 8-9 months (https://animaldiversity.org/accounts/Thymallus_arcticus/)  POPULATION SPECIFIC: ecotypes differ in migratory pattern and duration of lifecycle stages (IUCN Red List) LOGIC: 8-9 month overwinter + move to spawn in April means they likely return to winter habitat in August/September","Nikki","0.05-0.071","63-75m distance between most downstream and upstream point in a population depending on which habitat+ table 1 - (https://doi.org/10.1111/j.0022-1112.2004.00403.x) - used as diameter","6570","18 years max+ usually less than 6 but up to 10 (fishbase + NatureServe Explorer)",NA,NA,NA,16.0396284706504,13.8733673687981,1.3016630689931,31.2146589084416,0.513849230827656,0.444450391384743,0.0417003777876004
2951,"Trachemys scripta elegans","Trachemys","scripta elegans","Chordata","Reptilia","Testudines","Emydidae","Nikki","Dang_et_al_2019","intratherm_team","Trachemys scripta elegans_19.766667_NA_110.316667",20,19.766667,110.316667,"","Trachemys scripta","elegans","Haikou, Hainan, China",28,41.29801325,"tmax",0.291390728,"SE",8,"critical","upper_critical_limit","0.3",NA,NA,"held","summer",NA,"Juvenile",NA,NA,NA,"Freshwater",NA,NA,NA,"1825","5 years (IUCN Redlist)","730","2 years (IUCN Redlist)",NA,"1-10","more than 1.6 km from their permanent aquatic habitats to nest (https://animaldiversity.org/accounts/Trachemys_scripta/)",NA,"29","29cm (IUCN Redlist)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","none mentioned in life history",NA,NA,NA,"Nikki","unk","do not have one (https://animaldiversity.org/accounts/Trachemys_scripta/)","15074.5","41.3 years (AnAge)",NA,NA,NA,1.73740582249855,4.39929613791674,0.191869322250248,6.32857128266554,0.274533657740009,0.695148389963902,0.0303179522960883
2952,"Trachemys scripta elegans","Trachemys","scripta elegans","Chordata","Reptilia","Testudines","Emydidae","Nikki","Dang_et_al_2019","intratherm_team","Trachemys scripta elegans_19.766667_NA_110.316667",30,19.766667,110.316667,"","Trachemys scripta","elegans","Haikou, Hainan, China",28,43.47019868,"tmax",0.17218543,"SE",8,"critical","upper_critical_limit","0.3",NA,NA,"held","summer",NA,"Juvenile",NA,NA,NA,"Freshwater",NA,NA,NA,"1825","5 years (IUCN Redlist)","730","2 years (IUCN Redlist)",NA,"1-10","more than 1.6 km from their permanent aquatic habitats to nest (https://animaldiversity.org/accounts/Trachemys_scripta/)",NA,"29","29cm (IUCN Redlist)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","none mentioned in life history",NA,NA,NA,"Nikki","unk","do not have one (https://animaldiversity.org/accounts/Trachemys_scripta/)","15074.5","41.3 years (AnAge)",NA,NA,NA,1.73740582249855,4.39929613791674,0.191869322250248,6.32857128266554,0.274533657740009,0.695148389963902,0.0303179522960883
2953,"Trachemys scripta elegans","Trachemys","scripta elegans","Chordata","Reptilia","Testudines","Emydidae","Nikki","Dang_et_al_2019","intratherm_team","Trachemys scripta elegans_19.766667_NA_110.316667",20,19.766667,110.316667,"","Trachemys scripta","elegans","Haikou, Hainan, China",28,1.649834983,"tmin",0.110891089,"SE",8,"critical","lower_critical_limit","0.3",NA,NA,"held","summer",NA,"Juvenile",NA,NA,NA,"Freshwater",NA,NA,NA,"1825","5 years (IUCN Redlist)","730","2 years (IUCN Redlist)",NA,"1-10","more than 1.6 km from their permanent aquatic habitats to nest (https://animaldiversity.org/accounts/Trachemys_scripta/)",NA,"29","29cm (IUCN Redlist)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","none mentioned in life history",NA,NA,NA,"Nikki","unk","do not have one (https://animaldiversity.org/accounts/Trachemys_scripta/)","15074.5","41.3 years (AnAge)",NA,NA,NA,1.73740582249855,4.39929613791674,0.191869322250248,6.32857128266554,0.274533657740009,0.695148389963902,0.0303179522960883
2954,"Trachemys scripta elegans","Trachemys","scripta elegans","Chordata","Reptilia","Testudines","Emydidae","Nikki","Dang_et_al_2019","intratherm_team","Trachemys scripta elegans_19.766667_NA_110.316667",30,19.766667,110.316667,"","Trachemys scripta","elegans","Haikou, Hainan, China",28,2.262376238,"tmin",0.139933993,"SE",8,"critical","lower_critical_limit","0.3",NA,NA,"held","summer",NA,"Juvenile",NA,NA,NA,"Freshwater",NA,NA,NA,"1825","5 years (IUCN Redlist)","730","2 years (IUCN Redlist)",NA,"1-10","more than 1.6 km from their permanent aquatic habitats to nest (https://animaldiversity.org/accounts/Trachemys_scripta/)",NA,"29","29cm (IUCN Redlist)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","none mentioned in life history",NA,NA,NA,"Nikki","unk","do not have one (https://animaldiversity.org/accounts/Trachemys_scripta/)","15074.5","41.3 years (AnAge)",NA,NA,NA,1.73740582249855,4.39929613791674,0.191869322250248,6.32857128266554,0.274533657740009,0.695148389963902,0.0303179522960883
2955,"Trachemys scripta elegans","Trachemys","scripta elegans","Chordata","Reptilia","Testudines","Emydidae","Nikki","Dang_et_al_2019","intratherm_team","Trachemys scripta elegans_30.316667_NA_120.416667",20,30.316667,120.416667,"","Trachemys scripta","elegans","Haining, Zhejiang, China",28,41.29801325,"tmax",0.271523179,"SE",8,"critical","upper_critical_limit","0.3",NA,NA,"held","summer",NA,"Juvenile",NA,NA,NA,"Freshwater",NA,NA,NA,"1825","5 years (IUCN Redlist)","730","2 years (IUCN Redlist)",NA,"1-10","more than 1.6 km from their permanent aquatic habitats to nest (https://animaldiversity.org/accounts/Trachemys_scripta/)",NA,"29","29cm (IUCN Redlist)",NA,NA,NA,NA,NA,"","none mentioned in life history","non-migratory","none mentioned in life history",NA,NA,NA,"Nikki","unk","do not have one (https://animaldiversity.org/accounts/Trachemys_scripta/)","15074.5","41.3 years (AnAge)",NA,NA,NA,6.1519505551944,50.8832851103244,0.585164384256529,57.6204000497753,0.106766883775192,0.883077609082355,0.0101555071424536
